countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
BEN,Benin,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,20.72752953,
BFA,Burkina Faso,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,127.42,
BFA,Burkina Faso,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,96.659,
BFA,Burkina Faso,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.599,
BFA,Burkina Faso,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.571,
BFA,Burkina Faso,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,73.52,
BFA,Burkina Faso,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,72.78,
BFA,Burkina Faso,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,83.37,
BFA,Burkina Faso,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,83.34,
BFA,Burkina Faso,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,357.4172229,
BFA,Burkina Faso,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,283.2566753,
BFA,Burkina Faso,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,15.31531532,
BFA,Burkina Faso,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,13.38582677,
BFA,Burkina Faso,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,84.68468468,
BFA,Burkina Faso,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,86.61417323,
BFA,Burkina Faso,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,5.545000076,
BFA,Burkina Faso,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,10.06000042,
BFA,Burkina Faso,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,11.4000001,
BFA,Burkina Faso,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,18.5,
BGD,Bangladesh,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,115.018,
BGD,Bangladesh,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,79.151,
BGD,Bangladesh,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.603,
BGD,Bangladesh,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.52,
BGD,Bangladesh,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,35.49,
BGD,Bangladesh,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,39.15,
BGD,Bangladesh,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,81.62,
BGD,Bangladesh,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,80.71,
BGD,Bangladesh,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,300.8127557,
BGD,Bangladesh,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,157.1610609,
BGD,Bangladesh,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,18.55072464,
BGD,Bangladesh,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,20.63037249,
BGD,Bangladesh,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,81.44927536,
BGD,Bangladesh,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,79.36962751,
BGD,Bangladesh,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,28.825,
BGD,Bangladesh,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,41.13000107,
BGD,Bangladesh,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,40.13899899,
BGD,Bangladesh,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,48.34999847,
BGR,Bulgaria,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,43.442,
BGR,Bulgaria,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,39.169,
BGR,Bulgaria,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.228,
BGR,Bulgaria,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.205,
BGR,Bulgaria,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,47.77,
BGR,Bulgaria,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,50.28,
BGR,Bulgaria,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,59.44,
BGR,Bulgaria,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,63.42,
BGR,Bulgaria,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,10.29713574,
BGR,Bulgaria,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,6.729914583,
BGR,Bulgaria,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,20.83333333,
BGR,Bulgaria,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,25.83333333,
BGR,Bulgaria,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,79.16666667,
BGR,Bulgaria,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,74.16666667,
BGR,Bulgaria,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,91.73999786,
BGR,Bulgaria,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,94.66120148,
BGR,Bulgaria,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,94.86000061,
BGR,Bulgaria,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,96.54120636,
BHR,Bahrain,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,14.546,
BHR,Bahrain,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,9.16,
BHR,Bahrain,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.253,
BHR,Bahrain,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.191,
BHR,Bahrain,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,43.68,
BHR,Bahrain,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,41.78,
BHR,Bahrain,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,87.33,
BHR,Bahrain,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,85.69,
BHR,Bahrain,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,19.82068005,
BHR,Bahrain,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,14.50395559,
BHR,Bahrain,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,15,
BHR,Bahrain,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,18.75,
BHR,Bahrain,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,85,
BHR,Bahrain,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,81.25,
BHR,Bahrain,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,56.70000076,
BHR,Bahrain,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,78.875,
BHR,Bahrain,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,54.00999832,
BHR,Bahrain,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,82.01000214,
BHS,Bahamas,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,36.847,
BHS,Bahamas,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,26.003,
BHS,Bahamas,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.371,
BHS,Bahamas,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.335,
BHS,Bahamas,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,69.55,
BHS,Bahamas,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,74.22,
BHS,Bahamas,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,76.91,
BHS,Bahamas,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,80.71,
BHS,Bahamas,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,78.88068135,
BHS,Bahamas,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,82.02698746,
BHS,Bahamas,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,17.85714286,
BHS,Bahamas,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,21.81818182,
BHS,Bahamas,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,82.14285714,
BHS,Bahamas,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,78.18181818,
BHS,Bahamas,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,89.16999817,
BHS,Bahamas,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,92.77285004,
BHS,Bahamas,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,89.09999847,
BHS,Bahamas,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,93.26392365,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,16.27,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,11.354,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.153,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,33.01,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,32.79,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,55.96,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,51.11,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,7.690391477,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,5.394104145,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,15.78947368,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,21.05263158,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,84.21052632,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,78.94736842,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,78.36499786,
BIH,Bosnia and Herzegovina,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,91.66999817,
BLR,Belarus,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,22.73,
BLR,Belarus,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,11.351,
BLR,Belarus,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.149,
BLR,Belarus,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.096,
BLR,Belarus,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,60.25,
BLR,Belarus,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,66.34,
BLR,Belarus,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,70.48,
BLR,Belarus,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,75.49,
BLR,Belarus,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,2.710342999,
BLR,Belarus,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,1.082011609,
BLR,Belarus,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,32.14285714,
BLR,Belarus,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,34.93975904,
BLR,Belarus,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,67.85714286,
BLR,Belarus,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,65.06024096,
BLR,Belarus,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,89.60500336,
BLR,Belarus,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,97.48000336,
BLR,Belarus,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,95.20499878,
